sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
5g,5g,1,,0.00,FLAGGED,INEXACT,vvcb,1704448394710,0,Unmapped,,MAPS_TO,,,0,
20mL,20mL,1,,0.00,FLAGGED,INEXACT,vvcb,1704448394710,0,Unmapped,,MAPS_TO,,,0,
PCA,PCA,10372,,0.03,FLAGGED,EQUAL,vvcb,1704447848729,4263689,Topical route,Route,MAPS_TO,,<auto>,1704443136948,
Inhalation,Inhalation,38972,,1.00,APPROVED,EQUAL,vvcb,1704445904229,40486069,Inhalation,Route,MAPS_TO,,<auto>,1704443137043,
IPD,IPD,272,,0.03,FLAGGED,EQUAL,vvcb,1704448706144,4171884,Intravenous peripheral route,Route,MAPS_TO,,<auto>,1704443137621,
OPAT,OPAT,2,,0.18,FLAGGED,EQUAL,vvcb,1704448500595,40493258,Intrahepatic route,Route,MAPS_TO,,<auto>,1704443137794,
sachets,sachets,2,,0.28,FLAGGED,EQUAL,vvcb,1704448500595,4229543,Intratracheal route,Route,MAPS_TO,,<auto>,1704443137888,
intraarticular,intraarticular,4,,1.00,APPROVED,EQUAL,vvcb,1704445944881,4006860,Intra-articular route,Route,MAPS_TO,,<auto>,1704443137919,
800,800,1,,0.00,FLAGGED,INEXACT,vvcb,1704448394710,0,Unmapped,,MAPS_TO,,,0,
IVInfusion,IVInfusion,34199,,0.31,APPROVED,EQUAL,vvcb,1704446747602,4171047,Intravenous route,Route,MAPS_TO,,vvcb,1704446746700,
ON,ON,1,,0.09,FLAGGED,EQUAL,vvcb,1704448411797,40486069,Respiratory tract,Route,MAPS_TO,,<auto>,1704443138153,
Book,Book,8317,,0.01,FLAGGED,EQUAL,vvcb,1704446929492,4222254,Body cavity route,Route,MAPS_TO,,<auto>,1704443138284,
sprays,sprays,3,,0.04,FLAGGED,EQUAL,vvcb,1704448538680,45956871,Haemodialysis,Route,MAPS_TO,,<auto>,1704443138835,
capsule,capsule,3,,0.05,APPROVED,EQUAL,vvcb,1704448556085,4132161,Oral route,Route,MAPS_TO,,vvcb,1704448555377,
300,300,2,,0.00,FLAGGED,EQUAL,vvcb,1704448486939,0,Unmapped,,MAPS_TO,,,0,
Infiltration,Infiltration,150,,1.00,APPROVED,EQUAL,vvcb,1704445940193,37397638,Infiltration route,Route,MAPS_TO,,<auto>,1704443139340,
pr,pr,31542,,0.10,APPROVED,EQUAL,vvcb,1704446716887,4290759,Rectal route,Route,MAPS_TO,,vvcb,1704446716241,
list,list,1,,0.18,FLAGGED,EQUAL,vvcb,1704448437639,4305993,Intracisternal route,Route,MAPS_TO,,<auto>,1704443139693,
Reconstitution,Reconstitution,1,,0.21,FLAGGED,EQUAL,vvcb,1704448437639,4290759,Rectal route,Route,MAPS_TO,,<auto>,1704443139725,
sublingual,sublingual,22032,,1.00,APPROVED,EQUAL,vvcb,1704445914724,4292110,Sublingual route,Route,MAPS_TO,,<auto>,1704443140059,
drops,drops,2,,0.10,FLAGGED,EQUAL,vvcb,1704448500595,4303277,Oropharyngeal route,Route,MAPS_TO,,<auto>,1704443140294,
patch,patch,3,,0.11,FLAGGED,EQUAL,vvcb,1704448543611,40493258,Intrahepatic route,Route,MAPS_TO,,<auto>,1704443140325,
intrathecl,intrathecl,112,,0.79,APPROVED,EQUAL,vvcb,1704445970959,4217202,Intrathecal route,Route,MAPS_TO,,<auto>,1704443140530,
tablets,tablets,3,,0.04,APPROVED,EQUAL,vvcb,1704448559203,4132161,Oral route,Route,MAPS_TO,,vvcb,1704448558586,
stocking,stocking,30816,,0.33,APPROVED,EQUAL,vvcb,1704446726324,45956875,Route of administration not applicable,Route,MAPS_TO,,vvcb,1704446725434,
ONE,ONE,1,,0.20,FLAGGED,EQUAL,vvcb,1704448437639,4243022,Intraperitoneal route,Route,MAPS_TO,,<auto>,1704443141134,
reconsitution,reconsitution,1,,0.22,FLAGGED,EQUAL,vvcb,1704448455282,4290759,Rectal route,Route,MAPS_TO,,<auto>,1704443141215,
IM,IM,15135,,0.20,APPROVED,EQUAL,vvcb,1704446140476,4302612,Intramuscular route,Route,MAPS_TO,,<auto>,1704443141356,
units,units,2,,0.08,FLAGGED,EQUAL,vvcb,1704448486939,35616193,Genito-urinary route,Route,MAPS_TO,,<auto>,1704443141481,
morning,morning,3,,0.22,FLAGGED,EQUAL,vvcb,1704448543611,4305690,Intracorneal route,Route,MAPS_TO,,<auto>,1704443141559,
needed,needed,3,,0.03,FLAGGED,EQUAL,vvcb,1704448538680,4163765,Dental route,Route,MAPS_TO,,<auto>,1704443141590,
intravaginal,intravaginal,110,,0.75,APPROVED,EQUAL,vvcb,1704445974225,4057765,Vaginal route,Route,MAPS_TO,,<auto>,1704443141762,
TABS,TABS,1,,0.02,APPROVED,EQUAL,vvcb,1704448403000,4163765,Dental route,Route,MAPS_TO,,<auto>,1704443142172,
mg,mg,30110,,0.00,FLAGGED,EQUAL,vvcb,1704446948019,0,Unmapped,,MAPS_TO,,,0,
2,2,1,,0.00,FLAGGED,INEXACT,vvcb,1704448394710,0,Unmapped,,MAPS_TO,,,0,
intralesnl,intralesnl,2,,0.31,FLAGGED,EQUAL,vvcb,1704448744098,4157758,Intralesional route,Route,MAPS_TO,,<auto>,1704443142552,
tab,tab,13034,,0.06,APPROVED,EQUAL,vvcb,1704446148195,4132161,Oral route,Route,MAPS_TO,,vvcb,1704446147492,
intraosseous,intraosseous,3,,1.00,APPROVED,EQUAL,vvcb,1704445946074,4213522,Intraosseous route,Route,MAPS_TO,,<auto>,1704443142679,
epidural,epidural,257,,1.00,APPROVED,EQUAL,vvcb,1704445936943,4225555,Epidural route,Route,MAPS_TO,,<auto>,1704443142778,
mL,mL,3,,0.00,FLAGGED,EQUAL,vvcb,1704448538680,0,Unmapped,,MAPS_TO,,,0,
transderml,transderml,29129,,0.74,APPROVED,EQUAL,vvcb,1704445975324,4262099,Transdermal route,Route,MAPS_TO,,<auto>,1704443143137,
10mL,10mL,1,,0.00,FLAGGED,INEXACT,vvcb,1704448394710,0,Unmapped,,MAPS_TO,,,0,
Friday,Friday,1,,0.08,FLAGGED,EQUAL,vvcb,1704448411797,40490896,Peridural route,Route,MAPS_TO,,<auto>,1704443143231,
1,1,7,,0.00,FLAGGED,EQUAL,vvcb,1704448575128,0,Unmapped,,MAPS_TO,,,0,
intrapleur,intrapleur,242,,0.95,APPROVED,EQUAL,vvcb,1704445954196,4156707,Intrapleural route,Route,MAPS_TO,,<auto>,1704443143497,
satchet,satchet,2,,0.15,FLAGGED,EQUAL,vvcb,1704448500595,4229543,Intratracheal route,Route,MAPS_TO,,<auto>,1704443143544,
days,days,12326,,0.05,FLAGGED,EQUAL,vvcb,1704446952969,4220455,Caudal route,Route,MAPS_TO,,<auto>,1704443143655,
inhalation,inhalation,126069,,1.00,APPROVED,EQUAL,vvcb,1704445910255,40486069,Respiratory trac,Route,MAPS_TO,,vvcb,1704445909668,
Infusion,Infusion,3035,,0.37,APPROVED,EQUAL,vvcb,1704448168997,4171047,Intravenous route,Route,MAPS_TO,,vvcb,1704448168043,
intraurethral,intraurethral,1,,0.73,APPROVED,EQUAL,vvcb,1704446010588,4233974,Urethral route,Route,MAPS_TO,,<auto>,1704443144178,
IVinfusion,IVinfusion,1,,0.31,APPROVED,EQUAL,vvcb,1704448467010,4171047,Intravenous route,Route,MAPS_TO,,vvcb,1704448466379,
intraureth,intraureth,41,,0.48,APPROVED,EQUAL,vvcb,1704446039458,4233974,Urethral route,Route,MAPS_TO,,vvcb,1704446038665,
flush,flush,937,,0.04,FLAGGED,EQUAL,vvcb,1704448709582,4292410,Intraluminal route,Route,MAPS_TO,,<auto>,1704443144353,
3,3,6,,0.00,FLAGGED,EQUAL,vvcb,1704448571084,0,Unmapped,,MAPS_TO,,,0,
tube,tube,75909,,0.48,FLAGGED,WIDER,vvcb,1704448867491,3661892,PEG tube route,Route,MAPS_TO,,<auto>,1704443144925,
required,required,2,,0.04,FLAGGED,EQUAL,vvcb,1704448486939,40486069,Respiratory tract route,Route,MAPS_TO,,<auto>,1704443145003,
buccal,buccal,2599,,1.00,APPROVED,EQUAL,vvcb,1704445915246,4181897,Buccal route,Route,MAPS_TO,,<auto>,1704443145130,
OM,OM,1,,0.14,FLAGGED,EQUAL,vvcb,1704448411797,4186839,Oromucosal route,Route,MAPS_TO,,<auto>,1704443145247,
intraartic,intraartic,39,,0.88,APPROVED,EQUAL,vvcb,1704445963112,4006860,Intra-articular route,Route,MAPS_TO,,<auto>,1704443145289,
vaginal,vaginal,1480,,1.00,APPROVED,EQUAL,vvcb,1704445933068,4057765,Vaginal route,Route,MAPS_TO,,<auto>,1704443145482,
SCI,SCI,876,,0.09,FLAGGED,EQUAL,vvcb,1704448710182,4163769,Intradiscal route,Route,MAPS_TO,,<auto>,1704443145545,
intravesical,intravesical,6,,1.00,APPROVED,EQUAL,vvcb,1704445943678,4186838,Intravesical route,Route,MAPS_TO,,<auto>,1704443145656,
bolus,bolus,65760,,0.05,FLAGGED,WIDER,vvcb,1704448860662,4292410,Intraluminal route,Route,MAPS_TO,,<auto>,1704443145942,
880,880,2,,0.00,FLAGGED,EQUAL,vvcb,1704448486939,0,Unmapped,,MAPS_TO,,,0,
Inf,Inf,771,,0.44,FLAGGED,EQUAL,vvcb,1704448711051,37397638,Infiltration route,Route,MAPS_TO,,<auto>,1704443146194,
transdermal,transdermal,2225,,1.00,APPROVED,EQUAL,vvcb,1704445915911,4262099,Transdermal route,Route,MAPS_TO,,<auto>,1704443146353,
4mcg,4mcg,1,,0.00,FLAGGED,INEXACT,vvcb,1704448394710,0,Unmapped,,MAPS_TO,,,0,
irrigation,irrigation,30,,0.10,FLAGGED,EQUAL,vvcb,1704448635721,40486069,Respiratory trac,Route,MAPS_TO,,<auto>,1704443146512,
external,external,1412,,0.63,FLAGGED,EQUAL,vvcb,1704448716396,4186837,Intrasternal route,Route,MAPS_TO,,<auto>,1704443146621,
film,film,5,,0.21,FLAGGED,EQUAL,vvcb,1704448571084,37397638,Infiltration route,Route,MAPS_TO,,<auto>,1704443146871,
neb,neb,61335,,0.12,APPROVED,EQUAL,vvcb,1704445886052,40486069,Respiratory tract route,Route,MAPS_TO,,vvcb,1704445885317,
bedtime,bedtime,2,,0.03,FLAGGED,EQUAL,vvcb,1704448486939,4302612,Intramuscular route,Route,MAPS_TO,,<auto>,1704443147106,
burs,burs,1,,0.59,APPROVED,EQUAL,vvcb,1704446019731,4163768,Intrabursal route,Route,MAPS_TO,,<auto>,1704443147106,
rectal,rectal,2016,,1.00,APPROVED,EQUAL,vvcb,1704445916605,4290759,Rectal route,Route,MAPS_TO,,<auto>,1704443147168,
Catheter,Catheter,640,,0.48,APPROVED,INEXACT,vvcb,1704448350351,605428,Intracatheter instillation route,Route,MAPS_TO,,vvcb,1704448349164,
nasal,nasal,29,,1.00,APPROVED,EQUAL,vvcb,1704445942229,4262914,Nasal route,Route,MAPS_TO,,<auto>,1704443147372,
intrathecal,intrathecal,1186,,1.00,APPROVED,EQUAL,vvcb,1704445935037,4217202,Intrathecal route,Route,MAPS_TO,,<auto>,1704443147372,
sachet,sachet,8,,0.35,FLAGGED,EQUAL,vvcb,1704448575128,4229543,Intratracheal route,Route,MAPS_TO,,<auto>,1704443147637,
oral,oral,2831049,,1.00,APPROVED,EQUAL,vvcb,1704445723520,4132161,Oral route,Route,MAPS_TO,,<auto>,1704443147715,
ear,ear,1593,,1.00,APPROVED,EQUAL,vvcb,1704445932544,4023156,Otic route,Route,MAPS_TO,,<auto>,1704443147903,
INF,INF,15,,0.44,FLAGGED,EQUAL,vvcb,1704448581408,37397638,Infiltration route,Route,MAPS_TO,,<auto>,1704443147918,
day,day,1,,0.07,FLAGGED,EQUAL,vvcb,1704448411797,4220455,Caudal route,Route,MAPS_TO,,<auto>,1704443148028,
Intravitreal,Intravitreal,2,,1.00,APPROVED,EQUAL,vvcb,1704445947932,4302785,Intravitreal route,Route,MAPS_TO,,<auto>,1704443148043,
application,application,2,,0.41,FLAGGED,EQUAL,vvcb,1704448529504,45956875,Route of administration not applicable,Route,MAPS_TO,,<auto>,1704443148075,
nostril,nostril,1177,,0.21,APPROVED,EQUAL,vvcb,1704448189511,4262914,Nasal route,Route,MAPS_TO,,vvcb,1704448188872,
daily,daily,8,,0.23,FLAGGED,EQUAL,vvcb,1704448575128,40490837,Intraileal route,Route,MAPS_TO,,<auto>,1704443148512,
SC,SC,264870,,0.22,APPROVED,EQUAL,vvcb,1704445760709,4142048,Subcutaneous route,Route,MAPS_TO,,vvcb,1704445758301,
intraderma,intraderma,56,,0.96,APPROVED,EQUAL,vvcb,1704445951900,4156706,Intradermal route,Route,MAPS_TO,,<auto>,1704443148794,
g,g,12,,0.00,FLAGGED,EQUAL,vvcb,1704448581408,0,Unmapped,,MAPS_TO,,,0,
DRIVER,DRIVER,7058,,0.12,APPROVED,EQUIVALENT,vvcb,1704447925510,40487501,Digestive tract route,Route,MAPS_TO,,<auto>,1704443148888,
inhalations,inhalations,1,,0.89,APPROVED,EQUAL,vvcb,1704445957148,40486069,Respiratory trac,Route,MAPS_TO,,<auto>,1704443149013,
constipation,constipation,2,,0.22,FLAGGED,EQUAL,vvcb,1704448500595,605428,Intracatheter instillation route,Route,MAPS_TO,,<auto>,1704443149091,
PUMP,PUMP,28,,0.06,FLAGGED,EQUAL,vvcb,1704448581408,4169270,Intrapulmonary route,Route,MAPS_TO,,<auto>,1704443149294,
intravit,intravit,8,,0.81,APPROVED,EQUAL,vvcb,1704445965443,4302785,Intravitreal route,Route,MAPS_TO,,<auto>,1704443149294,
IV,IV,241476,,0.21,APPROVED,EQUAL,vvcb,1704445834723,4171047,Intravenous route,Route,MAPS_TO,,vvcb,1704445833629,
rinse,rinse,6413,,0.21,APPROVED,WIDER,vvcb,1704448776208,45956875,Route of administration not applicable,Route,MAPS_TO,,vvcb,1704448775637,
dose,dose,1,,0.35,FLAGGED,EQUAL,vvcb,1704448459157,4157756,Endosinusial route,Route,MAPS_TO,,<auto>,1704443149689,
cannula,cannula,9,,0.11,FLAGGED,EQUAL,vvcb,1704448581408,4023156,Otic route,Route,MAPS_TO,,<auto>,1704443149768,
bath,bath,53,,0.22,FLAGGED,EQUAL,vvcb,1704448662019,4217202,Intrathecal route,Route,MAPS_TO,,<auto>,1704443149785,
intradermal,intradermal,2,,1.00,APPROVED,EQUAL,vvcb,1704445950505,4156706,Intradermal route,Route,MAPS_TO,,<auto>,1704443149848,
directed,directed,7,,0.34,FLAGGED,EQUAL,vvcb,1704448575128,4290759,Rectal route,Route,MAPS_TO,,<auto>,1704443150261,
Medications,Medications,22,,0.16,FLAGGED,EQUAL,vvcb,1704448581408,605428,Intracatheter instillation route,Route,MAPS_TO,,<auto>,1704443150292,
tablet,tablet,159782,,0.08,APPROVED,EQUAL,vvcb,1704445817089,4132161,Oral route,Route,MAPS_TO,,vvcb,1704445816391,
SCInfusion,SCInfusion,50,,0.32,APPROVED,EQUAL,vvcb,1704448653139,4142048,Subcutaneous route,Route,MAPS_TO,,vvcb,1704448651909,
500,500,1,,0.00,FLAGGED,INEXACT,vvcb,1704448394710,0,Unmapped,,MAPS_TO,,,0,
nebuliser,nebuliser,5091,,0.15,APPROVED,EQUAL,vvcb,1704446218415,40486069,Respiratory trac,Route,MAPS_TO,,vvcb,1704446217618,
soln,soln,102,,0.01,FLAGGED,EQUAL,vvcb,1704448658162,4132711,Nasogastric route,Route,MAPS_TO,,<auto>,1704443150559,
9mcg,9mcg,2,,0.00,FLAGGED,EQUAL,vvcb,1704448486939,0,Unmapped,,MAPS_TO,,,0,
osse,osse,49,,0.48,FLAGGED,EQUAL,vvcb,1704448654798,35611042,Periosseous,Route,MAPS_TO,,<auto>,1704443150813,
device,device,4025,,0.21,FLAGGED,EQUAL,vvcb,1704446936655,4186835,Intracervical route,Route,MAPS_TO,,<auto>,1704443150876,
capsules,capsules,1,,0.21,APPROVED,EQUAL,vvcb,1704448444788,4132161,Oral route,Route,MAPS_TO,,vvcb,1704448444108,
catheter,catheter,97,,0.48,APPROVED,INEXACT,vvcb,1704448341999,605428,Intracatheter instillation route,Route,MAPS_TO,,vvcb,1704448341359,
intravescl,intravescl,94,,0.70,APPROVED,EQUAL,vvcb,1704446013863,4186838,Intravesical route,Route,MAPS_TO,,<auto>,1704443151146,
intraperitoneal,intraperitoneal,88,,1.00,APPROVED,EQUAL,vvcb,1704445941224,4243022,Intraperitoneal route,Route,MAPS_TO,,<auto>,1704443151385,
