sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
RD/4992/18,Lymphocytes    (manual),18172,,,APPROVED,EQUAL,qa,1.68441E+12,3003215,Lymphocytes [#/volume] in Blood by Manual count,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4686/18,Lymphocytes    (manual),6995,,,APPROVED,EQUAL,qa,1.68441E+12,3003215,Lymphocytes [#/volume] in Blood by Manual count,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4992/19,Monocytes      (manual),18010,,,APPROVED,EQUAL,qa,1.68441E+12,3034107,Monocytes [#/volume] in Blood by Manual count,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4992/20,Neutrophils    (manual),18161,,,APPROVED,EQUAL,qa,1.68441E+12,3017501,Neutrophils [#/volume] in Blood by Manual count,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4686/20,Neutrophils    (manual),6985,,,APPROVED,EQUAL,qa,1.68441E+12,3017501,Neutrophils [#/volume] in Blood by Manual count,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/1812/6,Urine Cannabis,12403,,,APPROVED,EQUAL,qa,1.68441E+12,3028300,Cannabinoids [Presence] in Urine,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/1813/6,Carbamazepine,3580,,,APPROVED,EQUAL,qa,1.68441E+12,3028639,carBAMazepine [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/3858/8,Ur Pro/Creat ratio,3318,,,APPROVED,EQUAL,qa,1.68441E+12,3045462,Protein/Creatinine [Ratio] in Urine,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/3839/42,Ur Codeine,5406,,,APPROVED,EQUAL,qa,1.68441E+12,3011416,Codeine [Presence] in Urine,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4714/5,Gentamicin Level,44072,,,APPROVED,EQUAL,qa,1.68441E+12,3035510,Gentamicin [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4959/5,Faecal Calprotectin,82780,,,APPROVED,EQUAL,qa,1.68441E+12,3048689,Calprotectin [Mass/mass] in Stool,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/3839/31,Ur Opiates,18093,,,APPROVED,EQUAL,qa,1.68441E+12,3027008,Opiates [Presence] in Urine,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/1990/5,Phenytoin,4977,,,APPROVED,EQUAL,qa,1.68441E+12,3022616,Phenytoin [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/1945/8,Salicylate,24998,,,APPROVED,EQUAL,qa,1.68441E+12,3000787,Salicylates [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/2056/5,Theophylline,3552,,,APPROVED,EQUAL,qa,1.68441E+12,3016072,Theophylline [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/3839/34,Ur Methadone Metabolites (EDDP),23492,,,APPROVED,EQUAL,qa,1.68441E+12,3032008,"2-Ethylidene-1,5-Dimethyl-3,3-Diphenylpyrrolidine (EDDP) [Presence] in Urine",Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4118/21,Eosinophils    (manual),4026,,,APPROVED,EQUAL,qa,1.68441E+12,3009932,Eosinophils [#/volume] in Blood by Manual count,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/3337/8,Hb,6343,,,APPROVED,EQUAL,qa,1.68441E+12,3000963,Hemoglobin [Mass/volume] in Blood,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/5060/38,FCOHb,806759,,,APPROVED,EQUAL,qa,1.68441E+12,42869645,Carboxyhemoglobin/Hemoglobin.total [Pure mass fraction] in Blood,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/6192/27,Urea,550,,,APPROVED,EQUAL,qa,1.68441E+12,43534077,Urea [Moles/volume] in Blood,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4118/18,Lymphocytes    (manual),11441,,,APPROVED,EQUAL,qa,1.68441E+12,3003215,Lymphocytes [#/volume] in Blood by Manual count,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4118/19,Monocytes      (manual),10364,,,APPROVED,EQUAL,qa,1.68441E+12,3034107,Monocytes [#/volume] in Blood by Manual count,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/3360/4,SHBG,48671,,,APPROVED,EQUAL,qa,1.68441E+12,3004248,Sex hormone binding globulin [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/2073/7,Reticulocyte,40426,,,APPROVED,EQUAL,qa,1.68441E+12,3023520,Reticulocytes [#/volume] in Blood,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/3338/47,Reticulocytes,51713,,,APPROVED,EQUAL,qa,1.68441E+12,3023520,Reticulocytes [#/volume] in Blood,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4007/35,Unconjugated Bilirubin,11190,,,APPROVED,EQUAL,qa,1.68441E+12,3007242,Bilirubin.indirect [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4007/36,Total Bilirubin,7917,,,APPROVED,EQUAL,qa,1.68441E+12,3006140,Bilirubin.total [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/3921/22,Total Bilirubin,237848,,,APPROVED,EQUAL,qa,1.68441E+12,3006140,Bilirubin.total [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4682/22,Total Bilirubin,255866,,,APPROVED,EQUAL,qa,1.68441E+12,3006140,Bilirubin.total [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/3339/22,Total Bilirubin,374762,,,APPROVED,EQUAL,qa,1.68441E+12,3006140,Bilirubin.total [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4151/22,Total Bilirubin,540128,,,APPROVED,EQUAL,qa,1.68441E+12,3006140,Bilirubin.total [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/1971/22,Total Bilirubin,789014,,,APPROVED,EQUAL,qa,1.68441E+12,3006140,Bilirubin.total [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4099/22,Total Bilirubin,1101291,,,APPROVED,EQUAL,qa,1.68441E+12,3006140,Bilirubin.total [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4683/22,Total Bilirubin,3563592,,,APPROVED,EQUAL,qa,1.68441E+12,3006140,Bilirubin.total [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/1842/22,Total Bilirubin  (umol/L),65822,,,APPROVED,EQUAL,qa,1.68441E+12,3006140,Bilirubin.total [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4677/22,Total Bilirubin,49,,,APPROVED,EQUAL,qa,1.68441E+12,3006140,Bilirubin.total [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4678/22,Total Bilirubin,124,,,APPROVED,EQUAL,qa,1.68441E+12,3006140,Bilirubin.total [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4009/22,Total Bilirubin,296,,,APPROVED,EQUAL,qa,1.68441E+12,3006140,Bilirubin.total [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4129/22,Total Bilirubin,382,,,APPROVED,EQUAL,qa,1.68441E+12,3006140,Bilirubin.total [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4010/22,Total Bilirubin,633,,,APPROVED,EQUAL,qa,1.68441E+12,3006140,Bilirubin.total [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/1191/22,Total Bilirubin,1963,,,APPROVED,EQUAL,qa,1.68441E+12,3006140,Bilirubin.total [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/3346/11,HDL Cholesterol,1319889,,,APPROVED,EQUAL,qa,1.68441E+12,3023602,Cholesterol in HDL [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/1894/7,HDL Cholesterol,6036,,,APPROVED,EQUAL,qa,1.68441E+12,3023602,Cholesterol in HDL [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/3346/5,Cholesterol,1318953,,,APPROVED,EQUAL,qa,1.68441E+12,3019900,Cholesterol [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/1814/6,Cholesterol,21718,,,APPROVED,EQUAL,qa,1.68441E+12,3019900,Cholesterol [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/3921/43,Cholesterol,91264,,,APPROVED,EQUAL,qa,1.68441E+12,3019900,Cholesterol [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/1834/16,Cholesterol,256390,,,APPROVED,EQUAL,qa,1.68441E+12,3019900,Cholesterol [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4136/21,Cortisol,44,,,APPROVED,EQUAL,qa,1.68441E+12,3036481,Cortisol [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4139/21,Cortisol,85,,,APPROVED,EQUAL,qa,1.68441E+12,3036481,Cortisol [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4141/21,Cortisol,86,,,APPROVED,EQUAL,qa,1.68441E+12,3036481,Cortisol [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4140/21,Cortisol,93,,,APPROVED,EQUAL,qa,1.68441E+12,3036481,Cortisol [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4137/21,Cortisol,93,,,APPROVED,EQUAL,qa,1.68441E+12,3036481,Cortisol [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/1816/6,Cortisol,55722,,,APPROVED,EQUAL,qa,1.68441E+12,3036481,Cortisol [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/3810/6,Cortisol Midnight,52,,,APPROVED,EQUAL,qa,1.68441E+12,3036481,Cortisol [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4704/21,Cortisol DFT,1,,,APPROVED,EQUAL,qa,1.68441E+12,3036481,Cortisol [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4763/5,Cortisol DFT,36,,,APPROVED,EQUAL,qa,1.68441E+12,3036481,Cortisol [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4134/21,Cortisol DFT,144,,,APPROVED,EQUAL,qa,1.68441E+12,3036481,Cortisol [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4739/21,Cortisol DFT,472,,,APPROVED,EQUAL,qa,1.68441E+12,3036481,Cortisol [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4163/16,Cortisol DFT,566,,,APPROVED,EQUAL,qa,1.68441E+12,3036481,Cortisol [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4000/5,Cortisol DFT,7629,,,APPROVED,EQUAL,qa,1.68441E+12,3036481,Cortisol [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/3809/6,Cortisol 9AM,12485,,,APPROVED,EQUAL,qa,1.68441E+12,3036481,Cortisol [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4101/43,Creatinine,32115,,,APPROVED,EQUAL,qa,1.68441E+12,3020564,Creatinine [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4011/6,Creatinine,116201,,,APPROVED,EQUAL,qa,1.68441E+12,3020564,Creatinine [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/3318/6,Creatinine,131786,,,APPROVED,EQUAL,qa,1.68441E+12,3020564,Creatinine [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/3921/41,Creatinine,236991,,,APPROVED,EQUAL,qa,1.68441E+12,3020564,Creatinine [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4151/41,Creatinine,540364,,,APPROVED,EQUAL,qa,1.68441E+12,3020564,Creatinine [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4099/40,Creatinine,1101075,,,APPROVED,EQUAL,qa,1.68441E+12,3020564,Creatinine [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/1817/12,Creatinine,1259794,,,APPROVED,EQUAL,qa,1.68441E+12,3020564,Creatinine [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4126/12,Creatinine,6030945,,,APPROVED,EQUAL,qa,1.68441E+12,3020564,Creatinine [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4676/43,Creatinine,3,,,APPROVED,EQUAL,qa,1.68441E+12,3020564,Creatinine [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4677/41,Creatinine,49,,,APPROVED,EQUAL,qa,1.68441E+12,3020564,Creatinine [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4681/12,Creatinine,62,,,APPROVED,EQUAL,qa,1.68441E+12,3020564,Creatinine [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4678/40,Creatinine,124,,,APPROVED,EQUAL,qa,1.68441E+12,3020564,Creatinine [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4679/12,Creatinine,161,,,APPROVED,EQUAL,qa,1.68441E+12,3020564,Creatinine [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/3856/12,Creatinine,230,,,APPROVED,EQUAL,qa,1.68441E+12,3020564,Creatinine [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4254/9,Ur Creatinine,581891,,,APPROVED,EQUAL,qa,1.68441E+12,3009508,Creatinine [Moles/volume] in Urine,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/3666/9,Creatinine,55991,,,APPROVED,EQUAL,qa,1.68441E+12,3009508,Creatinine [Moles/volume] in Urine,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/3865/12,Ur Creatinine,59,,,APPROVED,EQUAL,qa,1.68441E+12,3009508,Creatinine [Moles/volume] in Urine,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/2437/8,Ur Creatinine,108,,,APPROVED,EQUAL,qa,1.68441E+12,3009508,Creatinine [Moles/volume] in Urine,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/3654/10,Ur Creatinine,173,,,APPROVED,EQUAL,qa,1.68441E+12,3009508,Creatinine [Moles/volume] in Urine,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/3840/35,Ur Creatinine,487,,,APPROVED,EQUAL,qa,1.68441E+12,3009508,Creatinine [Moles/volume] in Urine,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4971/7,Ur Creatinine,1063,,,APPROVED,EQUAL,qa,1.68441E+12,3009508,Creatinine [Moles/volume] in Urine,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/3867/12,Ur Creatinine,1868,,,APPROVED,EQUAL,qa,1.68441E+12,3009508,Creatinine [Moles/volume] in Urine,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/3839/35,Ur Creatinine,23226,,,APPROVED,EQUAL,qa,1.68441E+12,3009508,Creatinine [Moles/volume] in Urine,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/3858/7,Urine Creatinine,58877,,,APPROVED,EQUAL,qa,1.68441E+12,3009508,Creatinine [Moles/volume] in Urine,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/3857/35,Ur Creatinine,13,,,APPROVED,EQUAL,qa,1.68441E+12,3009508,Creatinine [Moles/volume] in Urine,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/2233/7,Ur Creatinine,14,,,APPROVED,EQUAL,qa,1.68441E+12,3009508,Creatinine [Moles/volume] in Urine,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/6541/11,Ur Creatinine,22,,,APPROVED,EQUAL,qa,1.68441E+12,3009508,Creatinine [Moles/volume] in Urine,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4140/36,Glucose,94,,,APPROVED,EQUAL,qa,1.68441E+12,3013826,Glucose [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/3931/10,Glucose,6201,,,APPROVED,EQUAL,qa,1.68441E+12,3013826,Glucose [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4027/10,Glucose,7649,,,APPROVED,EQUAL,qa,1.68441E+12,3013826,Glucose [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4149/10,Glucose,35245,,,APPROVED,EQUAL,qa,1.68441E+12,3013826,Glucose [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/6190/24,Glucose,66370,,,APPROVED,EQUAL,qa,1.68441E+12,3013826,Glucose [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4150/10,Glucose,252769,,,APPROVED,EQUAL,qa,1.68441E+12,3013826,Glucose [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/1830/10,Glucose,416870,,,APPROVED,EQUAL,qa,1.68441E+12,3013826,Glucose [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/1817/10,Glucose,1263447,,,APPROVED,EQUAL,qa,1.68441E+12,3013826,Glucose [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4704/36,Glucose DFT,1,,,APPROVED,EQUAL,qa,1.68441E+12,3013826,Glucose [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4875/5,Glucose DFT,16,,,APPROVED,EQUAL,qa,1.68441E+12,3013826,Glucose [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4767/5,Glucose DFT,18,,,APPROVED,EQUAL,qa,1.68441E+12,3013826,Glucose [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4134/40,Glucose DFT,49,,,APPROVED,EQUAL,qa,1.68441E+12,3013826,Glucose [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4134/36,Glucose DFT,96,,,APPROVED,EQUAL,qa,1.68441E+12,3013826,Glucose [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4739/36,Glucose DFT,460,,,APPROVED,EQUAL,qa,1.68441E+12,3013826,Glucose [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4761/36,Glucose DFT,488,,,APPROVED,EQUAL,qa,1.68441E+12,3013826,Glucose [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4764/5,Glucose DFT,950,,,APPROVED,EQUAL,qa,1.68441E+12,3013826,Glucose [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4138/36,Glucose,10,,,APPROVED,EQUAL,qa,1.68441E+12,3013826,Glucose [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4136/36,Glucose,45,,,APPROVED,EQUAL,qa,1.68441E+12,3013826,Glucose [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4681/10,Glucose,62,,,APPROVED,EQUAL,qa,1.68441E+12,3013826,Glucose [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4139/36,Glucose,86,,,APPROVED,EQUAL,qa,1.68441E+12,3013826,Glucose [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4141/36,Glucose,87,,,APPROVED,EQUAL,qa,1.68441E+12,3013826,Glucose [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4125/5,Glu 0 min (Fast),38496,,,APPROVED,EQUAL,qa,1.68441E+12,3007821,Glucose [Moles/volume] in Serum or Plasma --baseline,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4846/5,PTH,108521,,,APPROVED,EQUAL,qa,1.68441E+12,3010566,Parathyrin.intact [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/1832/14,Inorganic Phosphate,3699,,,APPROVED,EQUAL,qa,1.68441E+12,3003458,Phosphate [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4077/35,Inorg Phosphate,4461,,,APPROVED,EQUAL,qa,1.68441E+12,3003458,Phosphate [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4101/35,Inorg Phosphate,32109,,,APPROVED,EQUAL,qa,1.68441E+12,3003458,Phosphate [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/3921/35,Inorg Phosphate,238330,,,APPROVED,EQUAL,qa,1.68441E+12,3003458,Phosphate [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4682/35,Inorg Phosphate,255863,,,APPROVED,EQUAL,qa,1.68441E+12,3003458,Phosphate [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/3339/35,Inorg Phosphate,374654,,,APPROVED,EQUAL,qa,1.68441E+12,3003458,Phosphate [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4151/35,Inorg Phosphate,540352,,,APPROVED,EQUAL,qa,1.68441E+12,3003458,Phosphate [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/3360/2,Testosterone,85342,,,APPROVED,EQUAL,qa,1.68441E+12,3017446,Testosterone [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4991/9,Testosterone check,5165,,,APPROVED,EQUAL,qa,1.68441E+12,3017446,Testosterone [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/3620/6,Free T4,2923157,,,APPROVED,EQUAL,qa,1.68441E+12,3008486,Thyroxine (T4) free [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/3346/6,Triglyceride,1320429,,,APPROVED,EQUAL,qa,1.68441E+12,3025839,Triglyceride [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4081/6,Triglyceride,188,,,APPROVED,EQUAL,qa,1.68441E+12,3025839,Triglyceride [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/1835/17,Triglyceride,6929,,,APPROVED,EQUAL,qa,1.68441E+12,3025839,Triglyceride [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/3620/7,Free T3,39449,,,APPROVED,EQUAL,qa,1.68441E+12,3026989,Triiodothyronine (T3) Free [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/3345/5,Urate,129213,,,APPROVED,EQUAL,qa,1.68441E+12,3026493,Urate [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/3921/42,Urate,91262,,,APPROVED,EQUAL,qa,1.68441E+12,3026493,Urate [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4734/5,aPTT,21190,,,APPROVED,EQUAL,qa,1.68441E+12,3018677,aPTT in Platelet poor plasma by Coagulation assay,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/1962/20,aPTT,1773119,,,APPROVED,EQUAL,qa,1.68441E+12,3018677,aPTT in Platelet poor plasma by Coagulation assay,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/3764/5,aPTT Correction,6482,,,APPROVED,EQUAL,qa,1.68441E+12,3018677,aPTT in Platelet poor plasma by Coagulation assay,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4136/16,FSH,47,,,APPROVED,EQUAL,qa,1.68441E+12,3023323,Follitropin [Units/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
RD/4158/16,FSH,59,,,APPROVED,EQUAL,qa,1.68441E+12,3023323,Follitropin [Units/volume] in Serum or Plasma,Measurement,MAPS_TO,,qa,1.6844E+12,
